zip,city,county,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
90245,El Segundo,Los Angeles County,312589.6666666667,316854.9166666667,360877.75,403100.3333333333,448654.5,488040.25,547278.4166666666,637021.9166666666,783348.1666666666,930291.1666666666,987950.8333333334,968609.1666666666,871680.4166666666,808210.0,838277.5,802492.25,801853.1666666666,914868.75,959906.75,1058051.4166666667,1233595.3333333333,1322829.75,1401015.25,1402953.6666666667,1512107.25,1583806.0
91040,Los Angeles,Los Angeles County,175065.83333333334,174373.58333333334,186669.08333333334,207880.66666666666,230075.25,255149.83333333334,291444.25,351215.4166666667,438078.0,533525.8333333334,605165.8333333334,584667.3333333334,478413.3333333333,404004.3333333333,401102.5,369766.0,361546.9166666667,425979.0,472456.1666666667,506050.5,549529.5,598901.6666666666,645023.0833333334,650355.75,710480.5,761622.5
92603,Irvine,Orange County,375839.5833333333,383938.3333333333,426668.5,472208.5,513415.5833333333,568440.0,620814.3333333334,716124.0833333334,887686.5,1041632.8333333334,1141720.1666666667,1112638.5,979459.6666666666,906490.4166666666,909227.5,888275.8333333334,889139.3333333334,1065032.4166666667,1200910.8333333333,1283476.25,1323715.3333333333,1430489.3333333333,1575955.8333333333,1621673.25,1599847.8333333333,1659732.0
90061,Los Angeles,Los Angeles County,110673.66666666667,111670.83333333333,117369.58333333333,120660.75,127487.5,133492.66666666666,142673.66666666666,163669.08333333334,204704.41666666666,277245.25,347880.1666666667,374130.8333333333,315846.0833333333,231197.75,206281.5,208146.75,213346.66666666666,253623.5,276917.4166666667,301379.3333333333,340306.0,374104.5,413217.0833333333,433336.25,475290.9166666667,502352.5
90222,Compton,Los Angeles County,103061.58333333333,100925.5,107514.33333333333,110239.08333333333,114810.33333333333,119975.25,130477.33333333333,150106.91666666666,191529.25,256410.66666666666,320616.0833333333,338093.6666666667,287730.5833333333,212432.0,194649.41666666666,195788.91666666666,199286.41666666666,231650.75,261612.83333333334,288406.8333333333,318772.25,352776.6666666667,391547.25,404860.0,442975.0833333333,475738.5
92808,Anaheim,Orange County,268483.25,275032.75,300119.0833333333,335585.8333333333,371143.1666666667,413574.25,460748.3333333333,542721.6666666666,683475.5,793234.5833333334,848420.1666666666,799788.8333333334,675201.8333333334,619748.5,620014.25,583980.0,582421.1666666666,676402.8333333334,719918.75,742834.4166666666,770284.0,806210.5833333334,836290.3333333334,828501.25,862778.0833333334,920115.0
90232,Culver City,Los Angeles County,195590.16666666666,204561.91666666666,232596.41666666666,260728.25,281886.9166666667,315404.4166666667,359218.0833333333,428468.5833333333,526863.5,628314.3333333334,688017.25,669166.5,607587.6666666666,578286.5833333334,607894.4166666666,590245.0833333334,628077.5,744456.1666666666,818541.25,934272.25,1080638.5833333333,1259882.8333333333,1428434.25,1487084.75,1589830.1666666667,1671013.0
91203,Glendale,Los Angeles County,159690.0,158981.91666666666,178826.91666666666,199106.33333333334,226488.33333333334,256040.66666666666,290689.0,341497.5,437116.9166666667,537262.4166666666,608794.1666666666,602817.8333333334,488734.5833333333,418124.75,415257.1666666667,391633.3333333333,384899.75,457352.1666666667,495587.1666666667,532883.6666666666,581296.5833333334,630890.25,694847.9166666666,703709.5833333334,746937.8333333334,795203.5
90303,Inglewood,Los Angeles County,147300.0,145935.25,154272.83333333334,164349.66666666666,177017.25,192663.5,219451.58333333334,261150.75,330127.5,421248.5833333333,493792.9166666667,504047.9166666667,408623.8333333333,309102.6666666667,295271.0833333333,283500.8333333333,288655.4166666667,345990.8333333333,370682.5833333333,402540.5,453216.25,511826.6666666667,567623.3333333334,581346.8333333334,637181.5,693414.5
91723,Covina,Los Angeles County,169074.33333333334,167089.5,177371.83333333334,189532.5,205627.58333333334,225918.91666666666,263064.75,310732.5,380540.5833333333,467028.4166666667,536606.5,524623.75,436689.75,364121.1666666667,364967.25,344840.5833333333,333233.25,389078.9166666667,431005.5833333333,456560.5833333333,486398.5,521239.0833333333,556281.1666666666,556456.6666666666,595000.5833333334,636253.5
92887,Yorba Linda,Orange County,319486.0,328552.0,358884.75,396999.5,436138.75,482012.8333333333,535689.3333333334,622094.4166666666,780247.3333333334,899867.6666666666,961330.1666666666,909794.0833333334,784385.0,720759.5,723709.0,684266.0833333334,685774.25,795403.5833333334,845205.5,865499.9166666666,898609.75,929239.4166666666,962751.6666666666,955302.75,995550.5,1065375.0
91384,Castaic,Los Angeles County,203386.25,201962.75,212028.08333333334,234196.41666666666,254424.08333333334,274618.6666666667,309444.9166666667,368300.8333333333,450936.75,538508.0,599724.5,574246.6666666666,479322.1666666667,403017.3333333333,398211.8333333333,371740.3333333333,357397.25,417303.6666666667,460929.8333333333,485204.6666666667,515196.0833333333,548289.3333333334,583434.8333333334,583798.0833333334,615661.75,655067.5
91011,La Canada Flintridge,Los Angeles County,214770.08333333334,223200.58333333334,256115.83333333334,284576.0833333333,307996.75,332241.5833333333,367543.0833333333,422318.5,508522.0,595103.75,664905.0,663595.8333333334,595300.3333333334,591250.0833333334,629449.75,617037.9166666666,647101.0,767428.1666666666,844892.8333333334,956011.1666666666,1134044.4166666667,1303554.5,1507383.5,1615397.0,1777419.9166666667,1861714.0
90603,Whittier,Los Angeles County,190911.75,189906.5,203253.25,219883.75,238522.41666666666,263134.3333333333,300477.1666666667,355524.5833333333,444788.1666666667,539220.0833333334,609983.1666666666,594990.0833333334,492132.4166666667,423980.8333333333,424982.5,398314.25,391964.6666666667,453967.1666666667,494798.0,519067.0833333333,549292.0833333334,583684.75,616898.3333333334,615334.5833333334,653325.9166666666,697568.5
92625,Newport Beach,Orange County,524284.1666666667,540207.75,578550.25,652600.5833333334,745392.5,844846.8333333334,927549.1666666666,1075647.0,1350069.9166666667,1576872.25,1741100.0,1696296.75,1501506.0833333333,1391585.5833333333,1426527.0833333333,1432052.0833333333,1488857.9166666667,1903683.1666666667,2181399.6666666665,2258395.5,2502087.8333333335,2713315.8333333335,2913869.4166666665,3101447.4166666665,3229612.0833333335,3434583.0
91381,Santa Clarita,Los Angeles County,276685.0833333333,276556.25,299717.25,340485.5,371015.9166666667,393800.4166666667,443001.1666666667,526543.6666666666,644573.0,769940.4166666666,861243.5,823060.1666666666,704755.75,610861.5833333334,614284.5,577453.25,561189.9166666666,649812.5,700087.75,719168.5,746597.5,791979.0833333334,823668.0,823581.9166666666,862492.3333333334,908018.5
90304,Inglewood,Los Angeles County,152200.0,147918.66666666666,155543.41666666666,166523.08333333334,174558.41666666666,190412.16666666666,219820.66666666666,257214.16666666666,335246.8333333333,432545.0,511806.8333333333,527783.5,427745.0833333333,315526.6666666667,289377.9166666667,273036.0,272646.3333333333,325478.25,356012.25,381836.3333333333,414952.9166666667,464795.8333333333,520725.9166666667,534878.0833333334,601280.25,638756.5
90293,Los Angeles,Los Angeles County,334454.5833333333,339303.6666666667,382119.0833333333,434419.4166666667,468898.9166666667,529314.25,589064.0,685873.5833333334,797912.5833333334,927337.5833333334,1038767.75,1038433.5833333334,927208.25,868407.75,876132.0,845643.5,833869.8333333334,987155.5833333334,1061843.5833333333,1160639.5,1287631.5,1395722.4166666667,1524616.5,1578526.3333333333,1720368.0833333333,1829365.0
91746,West Puente Valley,Los Angeles County,157135.58333333334,155913.5,159774.16666666666,166833.08333333334,179921.75,196229.08333333334,224647.25,270769.5833333333,340436.5,433418.25,503753.0,509406.1666666667,412389.75,305981.9166666667,303134.5,284168.5,278719.0833333333,332868.5,370056.9166666667,390380.0833333333,422210.4166666667,451038.9166666667,486337.0,491698.4166666667,526541.5833333334,560946.0
90013,Los Angeles,Los Angeles County,168016.91666666666,173754.25,180173.83333333334,180449.5,190023.16666666666,208434.0,217364.0,241941.08333333334,307886.0,372884.25,415229.0,443464.1666666667,388362.9166666667,320521.6666666667,318104.0833333333,308497.3333333333,317094.6666666667,373635.3333333333,408653.25,426944.0,474445.75,549755.8333333334,586609.8333333334,616188.5833333334,673644.5,679830.0
92865,Orange,Orange County,191458.91666666666,196862.91666666666,218743.5,241796.33333333334,266375.0833333333,301172.0833333333,344753.3333333333,412006.6666666667,519098.6666666667,618076.0833333334,676878.1666666666,642948.5,515867.25,456560.1666666667,475790.5,448073.5833333333,442349.6666666667,530032.25,570699.25,591044.9166666666,623636.75,662358.6666666666,695851.25,701834.9166666666,744347.75,798209.5
92844,Garden Grove,Orange County,141941.5,145802.0,158281.83333333334,174233.66666666666,198275.91666666666,228818.41666666666,265148.9166666667,321404.4166666667,414235.1666666667,499059.0833333333,558256.0833333334,535988.5833333334,441728.9166666667,376544.25,389646.75,373847.8333333333,381042.5,447157.8333333333,478764.0,504926.0,539275.6666666666,574621.5,613843.1666666666,635408.1666666666,675382.75,716139.0
90270,Maywood,Los Angeles County,139929.66666666666,137655.25,142096.66666666666,145870.66666666666,156872.0,169161.58333333334,184241.41666666666,216624.83333333334,271343.9166666667,358116.6666666667,431157.5833333333,447001.5833333333,366076.0833333333,269495.5833333333,242080.58333333334,226827.91666666666,236511.33333333334,273900.4166666667,311251.75,335017.9166666667,362257.0,394480.6666666667,423345.0833333333,436030.3333333333,471443.3333333333,496705.0
90212,Beverly Hills,Los Angeles County,298982.5,315998.3333333333,357594.5,395275.5,441623.75,479722.8333333333,536123.9166666666,616146.4166666666,736780.4166666666,868331.6666666666,966420.4166666666,962423.25,874233.6666666666,832549.0833333334,903637.5,919004.5833333334,992693.75,1246850.75,1456051.9166666667,1663175.1666666667,1992338.5833333333,2341718.4166666665,2757152.3333333335,2966270.5,3322771.9166666665,3469994.5
90305,Inglewood,Los Angeles County,179991.5,178175.75,186047.41666666666,196743.58333333334,216717.75,238476.83333333334,268487.6666666667,316517.5,396237.75,497926.25,576396.4166666666,585021.75,472158.5833333333,357289.8333333333,334845.25,328279.0,325723.4166666667,369517.9166666667,402201.5833333333,436577.5,482568.4166666667,556217.5833333334,621444.1666666666,637415.25,680760.5833333334,746682.0
91390,Santa Clarita,Los Angeles County,237289.5,236674.0,253794.66666666666,282864.25,307094.5,327447.9166666667,367049.5,435964.6666666667,531344.8333333334,642311.8333333334,720390.75,686428.5,575191.3333333334,487161.25,474681.5,444740.3333333333,436415.8333333333,498038.1666666667,548348.3333333334,572702.5833333334,606962.5,636908.75,668847.8333333334,672818.6666666666,706545.8333333334,754935.5
91204,Glendale,Los Angeles County,155436.66666666666,153273.16666666666,169645.08333333334,188378.75,209943.25,239649.0,278645.25,340689.4166666667,437149.0833333333,537043.4166666666,622354.8333333334,626858.75,517481.1666666667,443870.3333333333,440822.4166666667,414904.75,406787.5833333333,480780.9166666667,525092.4166666666,572476.6666666666,630329.6666666666,684218.1666666666,754413.9166666666,755199.75,793290.25,842216.5
91105,Pasadena,Los Angeles County,163821.0,169722.33333333334,190276.58333333334,210034.08333333334,224705.58333333334,255172.08333333334,280347.6666666667,321690.75,390356.25,456455.3333333333,504464.8333333333,502547.4166666667,458992.75,439532.1666666667,478285.1666666667,486240.8333333333,532742.3333333334,643198.5,701758.25,802722.0,944041.1666666666,1088593.4166666667,1266505.3333333333,1385774.3333333333,1531939.4166666667,1607739.0
90715,Lakewood,Los Angeles County,165473.5,164290.75,174534.58333333334,188213.66666666666,207225.25,230197.41666666666,263013.0833333333,313150.0833333333,396927.5833333333,482169.5,554985.0833333334,534060.6666666666,438707.1666666667,368518.0,374056.4166666667,351878.0833333333,330016.25,386182.5,427850.4166666667,447453.3333333333,487949.4166666667,526402.3333333334,565854.3333333334,564906.4166666666,611362.75,656527.5
91208,Glendale,Los Angeles County,280751.5833333333,291007.0833333333,326509.25,361195.8333333333,392963.3333333333,420652.1666666667,468552.25,544646.1666666666,664085.0833333334,786249.3333333334,868348.1666666666,844441.25,744768.4166666666,676001.5833333334,691985.75,664290.0,681297.5,784793.8333333334,839715.0833333334,883582.6666666666,950589.3333333334,1005807.25,1086437.0,1097635.75,1174181.3333333333,1255907.0
90502,West Carson,Los Angeles County,159317.5,160395.0,171973.0,187876.83333333334,203376.58333333334,226526.0,260283.91666666666,311948.6666666667,390591.4166666667,477045.1666666667,539411.0,530242.8333333334,441076.1666666667,361164.5833333333,354634.9166666667,334935.5,331374.75,391416.0833333333,430033.25,450126.5,488106.5,524859.5,562166.6666666666,576116.5833333334,615521.5833333334,653244.0
92866,Orange,Orange County,190291.75,196296.66666666666,220433.41666666666,248885.83333333334,279176.5,313031.9166666667,362606.6666666667,428524.75,538582.5,629678.75,691001.5833333334,659755.8333333334,545061.25,482575.5,490981.0833333333,464162.0833333333,468055.8333333333,555249.9166666666,587101.4166666666,621501.9166666666,665503.8333333334,694554.0,724357.75,728820.4166666666,750133.8333333334,794363.0
90094,Los Angeles,Los Angeles County,,,,,,,,825796.9166666666,960961.5,1120430.5,1236492.25,1230727.75,1064647.5833333333,1014123.1666666666,1028297.5,962344.0833333334,972720.25,1110892.1666666667,1202185.3333333333,1274897.1666666667,1451257.0,1535282.6666666667,1609893.3333333333,1596460.0,1635735.9166666667,1679048.5
91436,Los Angeles,Los Angeles County,411159.6666666667,426476.1666666667,481020.0833333333,542116.4166666666,588509.3333333334,638201.9166666666,702515.5,818182.25,995617.0,1179794.8333333333,1324597.6666666667,1318848.8333333333,1192168.5833333333,1091585.25,1099738.5833333333,1048358.5833333334,1037805.3333333334,1215972.5833333333,1322071.4166666667,1398868.9166666667,1514925.5833333333,1609459.5833333333,1781908.8333333333,1781198.9166666667,1872597.8333333333,1973518.0
90401,Santa Monica,Los Angeles County,230115.33333333334,241742.91666666666,263211.0,310583.5,336240.75,374426.5,422907.3333333333,461200.8333333333,579312.75,678641.1666666666,767103.4166666666,762922.8333333334,751826.5833333334,730785.0833333334,757733.6666666666,773309.5833333334,870539.0,1088980.25,1237398.5,1441401.0,1659650.8333333333,1777747.0,1936207.0,2019755.6666666667,2097903.4166666665,2014251.0
92845,Garden Grove,Orange County,220025.5,224978.83333333334,247157.16666666666,271004.1666666667,298218.25,332061.25,380402.4166666667,452687.0833333333,536005.5,621155.5833333334,677789.9166666666,633605.0,525263.6666666666,486216.0,497714.25,457345.25,450307.1666666667,523424.4166666667,559122.5833333334,587151.0833333334,629778.8333333334,660829.3333333334,689799.6666666666,702006.3333333334,740719.6666666666,786804.0
90402,Santa Monica,Los Angeles County,533058.6666666666,560273.0833333334,627405.0,706121.1666666666,774868.1666666666,857044.4166666666,970502.75,1116459.9166666667,1318574.5833333333,1524102.6666666667,1656218.25,1643087.9166666667,1488265.1666666667,1353396.0,1458816.1666666667,1441438.0833333333,1566417.5,1961964.5,2301570.9166666665,2595341.3333333335,2953821.8333333335,3390201.5,3883398.5,4153323.8333333335,4455595.083333333,4606773.5
90670,Santa Fe Springs,Los Angeles County,148906.41666666666,146276.16666666666,153232.91666666666,164655.66666666666,176103.75,192021.41666666666,221128.83333333334,266054.0,339546.3333333333,424956.5,493269.9166666667,489344.75,394775.5,319498.0,317321.4166666667,303789.6666666667,303712.6666666667,352165.5,386693.4166666667,412727.75,444195.8333333333,473299.5833333333,506827.6666666667,514514.3333333333,552535.5833333334,589488.5
91502,Burbank,Los Angeles County,199440.0,200604.16666666666,227078.75,239495.58333333334,260593.16666666666,299914.5,339451.0,412179.25,507340.4166666667,614717.8333333334,700322.0833333334,678345.1666666666,573788.4166666666,497364.25,499357.5,462049.0,443012.75,524631.0,582443.25,619318.6666666666,655895.9166666666,706669.75,768283.4166666666,780069.9166666666,815204.0833333334,859372.5
90623,La Palma,Orange County,211821.66666666666,220134.08333333334,239788.16666666666,262810.6666666667,292814.6666666667,326424.5833333333,370677.9166666667,436484.9166666667,544568.8333333334,638775.9166666666,692828.75,663865.75,562169.9166666666,522397.8333333333,549713.5,511643.1666666667,514293.9166666667,590696.5,629376.9166666666,655279.5833333334,686812.5833333334,729919.0833333334,763887.1666666666,769582.0,814547.5833333334,869594.5
91345,Los Angeles,Los Angeles County,150229.66666666666,147089.41666666666,154585.91666666666,170352.25,191242.25,211713.41666666666,245162.16666666666,296711.0833333333,381487.6666666667,477121.9166666667,551190.9166666666,546627.4166666666,432593.0,331613.5833333333,331693.75,317283.1666666667,313652.6666666667,375424.6666666667,414616.6666666667,441215.4166666667,473895.3333333333,508013.1666666667,548669.5833333334,559613.0833333334,601101.9166666666,647064.0
90014,Los Angeles,Los Angeles County,184429.66666666666,186475.75,190620.41666666666,198127.0,210981.91666666666,230632.66666666666,252509.75,283457.5,354979.0833333333,425075.8333333333,509197.8333333333,533186.75,481549.25,415277.0,359588.5833333333,363013.4166666667,353986.1666666667,407719.5833333333,459840.8333333333,511508.9166666667,572063.1666666666,634263.4166666666,676709.8333333334,674034.9166666666,721460.0833333334,724466.0
91024,Sierra Madre,Los Angeles County,279666.25,287641.75,312587.6666666667,351993.75,385271.1666666667,415394.5833333333,468686.0833333333,550234.9166666666,671913.6666666666,787521.0,862809.25,848025.0,769831.0,708862.4166666666,720410.5,682611.0,679077.4166666666,790084.0,864528.0833333334,908863.8333333334,957367.9166666666,1015238.5833333334,1079417.1666666667,1080005.75,1124707.5,1198922.5
92617,Irvine,Orange County,,,,,,,,,,,,471787.0,470867.5833333333,485027.25,495120.4166666667,493745.4166666667,505338.4166666667,575910.0833333334,626564.3333333334,645308.0,674501.6666666666,728734.5833333334,737687.0833333334,788961.4166666666,849821.6666666666,897780.5
90701,Artesia,Los Angeles County,159211.16666666666,159688.33333333334,173407.16666666666,188341.91666666666,203505.0,226891.58333333334,261879.83333333334,315394.25,396905.0,485336.0,559768.0833333334,555284.4166666666,454835.5,378209.0833333333,379799.4166666667,359589.3333333333,348386.3333333333,407868.5,446156.5,470706.25,513489.0833333333,544822.4166666666,580050.3333333334,580767.9166666666,624220.0,670310.0
90755,Signal Hill,Los Angeles County,188522.08333333334,186997.75,203687.91666666666,224034.83333333334,248484.58333333334,276471.4166666667,320852.8333333333,380201.8333333333,486607.5833333333,584805.9166666666,649434.6666666666,635199.1666666666,532666.5833333334,473255.0833333333,489193.5,463656.6666666667,450686.0,514759.4166666667,557555.3333333334,580671.25,607540.5,643967.75,680197.5833333334,687458.5833333334,721898.5,758572.0
92657,Newport Beach,Orange County,971148.0,1029980.8333333334,1164652.0833333333,1285754.1666666667,1438814.3333333333,1626672.6666666667,1789182.0833333333,2065007.25,2368946.75,2732172.9166666665,2965480.0833333335,2889940.9166666665,2511486.8333333335,2329452.0833333335,2361152.8333333335,2274962.0833333335,2293178.5,2751765.1666666665,2959944.3333333335,3068071.5833333335,3167932.0,3244809.0,3374040.3333333335,3454174.6666666665,3523014.3333333335,3739468.0
91108,San Marino,Los Angeles County,155946.0,158141.25,172830.41666666666,189533.0,204373.58333333334,221994.41666666666,246996.91666666666,283220.5,338396.6666666667,402670.9166666667,444359.25,446695.4166666667,414509.5,430351.0833333333,496596.5,528863.3333333334,602204.1666666666,789824.25,935711.0833333334,1127182.6666666667,1386421.25,1657543.1666666667,1939402.0,2166130.5833333335,2408501.4166666665,2430903.5
92610,Lake Forest,Orange County,227910.58333333334,234674.33333333334,266877.8333333333,304374.5833333333,334401.0833333333,378631.5,426536.8333333333,502463.5,640613.6666666666,729107.1666666666,778672.3333333334,745111.3333333334,633454.8333333334,578484.5833333334,586359.8333333334,556657.1666666666,549906.8333333334,648246.3333333334,684400.4166666666,712750.5,742668.3333333334,774681.75,814724.8333333334,813155.9166666666,834737.8333333334,887540.0
90056,Ladera Heights,Los Angeles County,291131.6666666667,309153.6666666667,336570.75,363881.5,399713.1666666667,449924.9166666667,502377.3333333333,585735.0,700195.0833333334,817760.8333333334,913692.3333333334,924982.5,793615.5,697981.8333333334,690510.8333333334,654110.5833333334,652648.75,752395.3333333334,823533.1666666666,915527.1666666666,998047.5,1102115.9166666667,1260145.5,1345852.6666666667,1448805.8333333333,1539442.0
93543,Littlerock,Los Angeles County,,,,,,,,,,,,,,148539.44444444444,141664.75,130406.33333333333,132626.08333333334,161822.25,182526.75,201893.91666666666,225636.41666666666,254370.91666666666,280533.5833333333,290199.5,314088.8333333333,342252.0
91207,Glendale,Los Angeles County,277852.5,286252.25,321649.0,356801.1666666667,390915.1666666667,425421.8333333333,469311.4166666667,548257.1666666666,668901.0,790979.75,884698.5,863491.75,763533.1666666666,686066.5833333334,695768.5833333334,672427.4166666666,695788.8333333334,787772.6666666666,844557.1666666666,901294.4166666666,995180.5,1094286.0833333333,1181319.75,1176997.5833333333,1250421.25,1317948.5
90211,Beverly Hills,Los Angeles County,181334.66666666666,194997.5,234353.75,261686.0,280271.9166666667,302141.0833333333,325909.0,378359.0833333333,468038.0,558083.4166666666,620166.1666666666,608509.0833333334,556056.3333333334,548487.8333333334,593562.3333333334,591983.0833333334,636384.6666666666,785960.9166666666,922215.0,1097328.0833333333,1355804.0833333333,1630793.6666666667,2056289.75,2338452.5833333335,2657530.6666666665,2766048.5
90248,Los Angeles,Los Angeles County,154937.33333333334,153775.66666666666,165494.08333333334,178352.75,196598.5,214058.83333333334,245853.33333333334,295475.5833333333,367358.25,453872.4166666667,518208.5833333333,510085.9166666667,425042.1666666667,358385.0833333333,368494.5,347286.4166666667,341834.5833333333,386605.75,425399.4166666667,448773.4166666667,492792.0,533832.5833333334,575961.0833333334,586624.1666666666,622772.1666666666,654988.0
90077,Los Angeles,Los Angeles County,508366.1666666667,536367.0833333334,588352.9166666666,651162.25,725017.0,802398.1666666666,887655.5,1016267.75,1203355.25,1410805.0,1544923.25,1531401.5,1366922.8333333333,1225774.8333333333,1234721.6666666667,1205838.0833333333,1236290.3333333333,1491370.5,1698858.5833333333,1898162.75,2150857.75,2406552.5833333335,2701735.4166666665,2849302.6666666665,3059075.0833333335,3166788.5
90716,Hawaiian Gardens,Los Angeles County,124999.66666666667,124885.75,136311.75,140420.0,147715.91666666666,160395.66666666666,182472.0,212119.66666666666,277536.0833333333,361953.4166666667,423819.1666666667,424142.6666666667,343999.0,265505.0,264787.8333333333,251416.58333333334,246977.25,296273.8333333333,329561.25,351761.6666666667,373772.8333333333,416077.4166666667,449640.6666666667,462559.6666666667,507592.6666666667,542100.5
92624,Dana Point,Orange County,269622.0,293110.5,329166.5,369482.9166666667,426370.5833333333,490437.25,554775.0,662615.5,865059.1666666666,1007851.75,1078127.1666666667,1044125.0,870782.6666666666,786279.75,732600.1666666666,677272.6666666666,679594.5833333334,802119.25,872659.8333333334,915805.3333333334,973287.5833333334,1015252.9166666666,1044407.3333333334,1060085.0833333333,1113351.9166666667,1196012.5
90040,Commerce,Los Angeles County,147137.5,144797.08333333334,149403.58333333334,155271.83333333334,165548.91666666666,176673.58333333334,197878.0,232939.33333333334,295457.6666666667,384325.9166666667,458020.3333333333,474924.25,389768.25,293954.8333333333,270993.5,258420.5,260854.08333333334,301625.75,336749.8333333333,364841.8333333333,393486.75,423911.5,457542.9166666667,467625.8333333333,501568.9166666667,525353.5
91020,La Crescenta-Montrose,Los Angeles County,203450.91666666666,202594.25,222762.58333333334,244248.16666666666,272208.1666666667,303371.6666666667,338378.8333333333,401973.25,498102.5,579887.25,651176.5,629668.8333333334,542037.0,508855.0,537263.4166666666,499842.0833333333,488841.0,570133.75,619531.6666666666,666937.25,715202.4166666666,764224.3333333334,812527.6666666666,824367.25,874127.0,917112.0
93510,Acton,Los Angeles County,192914.66666666666,192334.75,202871.25,227427.41666666666,250869.5,264503.1666666667,300107.75,355255.8333333333,437719.3333333333,531322.0,613488.1666666666,601850.0,512597.8333333333,419533.6666666667,398288.0,379420.8333333333,377799.3333333333,435166.0,475939.5833333333,505943.0,545672.5,569594.5833333334,604434.25,611398.9166666666,644725.5833333334,699656.0
90290,Topanga,Los Angeles County,368238.3333333333,378950.0833333333,412997.1666666667,457600.5,492131.3333333333,559223.6666666666,617660.5833333334,717141.4166666666,837152.6666666666,995528.0,1080802.4166666667,1084289.8333333333,966611.0833333334,884792.5833333334,891347.1666666666,830699.5833333334,789710.25,905651.4166666666,969792.75,1013004.3333333334,1084405.6666666667,1164988.1666666667,1234361.0833333333,1226944.8333333333,1273342.6666666667,1360078.5
92655,Westminster,Orange County,180519.16666666666,183842.66666666666,201727.41666666666,219447.33333333334,247275.25,285153.5833333333,331426.4166666667,406270.0,512861.0833333333,605591.25,669944.6666666666,632807.6666666666,513871.6666666667,442326.5,454881.6666666667,423202.4166666667,411804.6666666667,495699.0,522989.5,548508.8333333334,583182.3333333334,623972.75,666852.0,675497.4166666666,721286.1666666666,774832.5
92661,Newport Beach,Orange County,561353.3333333334,574861.5,671496.5833333334,768781.0833333334,875516.0833333334,1016550.5833333334,1175141.4166666667,1373077.4166666667,1668182.75,1894861.4166666667,2079521.5,2028650.4166666667,1788915.0833333333,1586253.0,1661899.8333333333,1635189.1666666667,1663105.5833333333,2010851.75,2328043.0,2550803.25,2837980.5,3028392.9166666665,3135709.3333333335,3139771.75,3273679.1666666665,3430590.0
90010,Los Angeles,Los Angeles County,,,,,,537494.9090909091,544326.6666666666,572603.3333333334,604504.5,661809.25,717355.5833333334,743113.9166666666,609072.0,542338.4166666666,528569.5833333334,477526.1666666667,513833.9166666667,628075.3333333334,614333.0833333334,611838.25,657583.6666666666,736177.0,818575.0,790862.1666666666,752255.1666666666,804474.5
92662,Newport Beach,Orange County,569377.6666666666,600098.5833333334,707642.0833333334,750995.9166666666,856242.5833333334,1029494.75,1177741.3333333333,1355641.8333333333,1625440.8333333333,1842988.0,1997331.6666666667,1941834.3333333333,1682543.4166666667,1563044.5833333333,1580949.9166666667,1544886.9166666667,1543115.9166666667,1856522.0833333333,2145809.25,2223760.3333333335,2453229.3333333335,2638687.5833333335,2802951.4166666665,2900487.0833333335,2903554.4166666665,3045563.0
92823,Brea,Orange County,280907.5,290032.6666666667,315073.1666666667,347655.9166666667,397033.5833333333,438454.5833333333,480247.75,572373.75,720907.3333333334,843431.3333333334,904563.3333333334,854558.4166666666,727119.1666666666,663638.5,661617.6666666666,625456.4166666666,617214.5833333334,718212.3333333334,775768.8333333334,793414.5,822622.6666666666,849251.5,880144.0833333334,875547.0,913044.5,964821.5
93591,Palmdale,Los Angeles County,,,,,,,,,,,,,121100.5,109948.91666666667,99207.58333333333,94258.08333333333,95744.91666666667,112387.91666666667,136082.91666666666,147356.5,161033.08333333334,183394.0,214579.0,233425.16666666666,250572.91666666666,268097.5
92861,Villa Park,Orange County,465576.0833333333,484153.75,531703.25,589314.9166666666,654134.25,713273.75,786906.1666666666,927432.9166666666,1127174.9166666667,1282979.5,1379944.8333333333,1329021.9166666667,1128624.6666666667,1014608.5,992764.5833333334,935885.3333333334,929886.0833333334,1086741.5,1158249.5,1198260.3333333333,1245416.0833333333,1279214.5,1316800.75,1317099.5833333333,1384404.3333333333,1475866.5
90067,Los Angeles,Los Angeles County,324798.0,326230.5,374647.8333333333,410322.8333333333,439048.75,467083.75,494582.0,518451.5,566145.75,702130.9166666666,755521.4166666666,761465.0833333334,731399.0833333334,705598.6666666666,713057.9166666666,778398.8333333334,873340.0833333334,957471.4166666666,1002115.6666666666,1051795.6666666667,1144938.3333333333,1239279.8333333333,1332564.75,1322322.5833333333,1356291.0,1428316.5
90704,Avalon,Los Angeles County,235142.91666666666,260300.08333333334,267912.4166666667,295907.1666666667,327687.1666666667,360501.6666666667,413559.5833333333,438292.0,476346.6666666667,540735.25,647279.3333333334,652002.3333333334,604656.8333333334,594755.0833333334,619402.3333333334,568637.8333333334,550955.25,593257.9166666666,615931.8333333334,673911.8333333334,682321.5833333334,685395.1666666666,770333.4166666666,790201.3333333334,765181.0833333334,760975.0
